user_id	impression_time	article_ids_inview
U2149580	05/23/2023 08:43:33 PM	"N9778139 N9778139 N9777464 N9777582 N9778326 N9778262 N9776420 N9778257 N9778310 N9778318
 N9776922 N7306652"
U2150451	05/23/2023 08:09:11 PM	"N9777941 N9777941 N9777307 N9777582 N9778310 N9778257 N8315213 N9777464 N9778262 N9761586
 N9778277 N9776420 N9778139 N9776922"
U2236273	05/18/2023 01:55:20 PM	N9771479 N9771479 N9769996 N9771352 N9771325 N9767903 N9771351 N9771438 N9769769
U1728794	05/19/2023 07:10:32 AM	N9771846 N9771846 N9726742 N9772038 N9659254 N9718109
U1732429	05/19/2023 07:35:10 AM	N9772092 N9772092 N9768002 N9767233 N9738993 N9772193 N9767231
U1732429	05/19/2023 07:33:21 AM	N9772088 N9772088 N9772168 N9772047 N9772092 N9772038
U1732429	05/19/2023 07:35:26 AM	"N9771113 N9771113 N9772168 N9734061 N9768583 N9769917 N9767909 N8918299 N9652783 N9510857
 N9505105 N9761926 N9706355 N9771787 N9772082 N9771568 N9767481 N9771919 N9771627
 N9769559 N9747803 N9758825 N9432542 N9772047 N9771127 N9772104 N9766721 N9771473
 N9771896 N9770369 N9771187 N9769341 N9771888 N9695098 N9772045 N9771119 N9767534
 N9772092 N9760140 N9746360 N9769474 N9772088 N9772026 N9756546 N9771855 N9768308
 N9772193 N9770292 N9771916 N9772095 N9772000 N9679354 N9772032 N9769622 N9771938
 N9769348 N9771948 N9772038 N9771999"
U1735031	05/19/2023 07:02:45 AM	"N9725391 N9725391 N9772095 N9710702 N9772088 N9696324 N9758825 N9772032 N9759157 N9769559
 N9772038 N9772082"
U1148586	05/24/2023 04:31:52 PM	N9772751 N9772751 N9778155 N9779227 N9773316 N9779185 N9773275 N9776420 N9773962
U1148586	05/24/2023 04:32:06 PM	N9778710 N9778710 N9779186 N9779071 N9779227 N9778645 N9778915 N9778813
U1148586	05/24/2023 04:26:04 PM	"N9777182 N9777182 N9777636 N9779377 N9778158 N9778216 N9776449 N9772548 N9779181 N9695098
 N9777321 N9779019 N9775733 N9779355 N9779184 N9779366 N9779288 N9779204 N9776287
 N9779285"
U1157827	05/24/2023 04:38:46 PM	"N9779289 N9779289 N9345280 N9378062 N9566461 N9779541 N9779511 N9779498 N9779007 N9534519
 N9779580 N9779538 N9779520 N9778939"
U1930942	05/24/2023 05:21:48 AM	N9778369 N9778369 N9778351 N9778448 N9777856 N9777492 N9777034 N9778627
U1930942	05/24/2023 05:23:34 AM	N9777492 N9777492 N9778628 N9778021 N9771156 N9778627
U2091506	05/24/2023 05:16:02 AM	N9777034 N9777034 N9778627 N9778351 N9777492 N9777856 N9778448 N9778369 N9778500
U1648259	05/22/2023 07:34:29 AM	N9775478 N9775478 N9771197 N9775567 N9775611 N9775621 N9775568 N9775647 N9775562
U287386	05/19/2023 03:48:29 PM	N9772750 N9772750 N9772768 N9772805 N9772727 N9772660 N9772099
U1961735	05/22/2023 01:24:47 PM	N9776087 N9776087 N9775673 N9775900 N9776099 N9775915 N9776041 N9775717
U1961735	05/22/2023 01:27:09 PM	N9775894 N9775894 N9776099 N9775905 N9776041 N9775809 N9775703
U1961735	05/22/2023 01:24:54 PM	"N9776099 N9776099 N9775785 N9776087 N9775881 N9775703 N9776041 N9767490 N9775717 N9563703
 N9775990 N9775905 N9775964"
U1961735	05/22/2023 01:18:30 PM	N9776087 N9776087 N9775964 N9775915 N9775673 N9775785 N9776099 N9767474 N9775990
U1961735	05/22/2023 01:17:29 PM	N9776041 N9776041 N9775717 N9776087 N9776099 N9766011
U2561387	05/21/2023 01:29:50 PM	N9774404 N9774404 N9774706 N9774708 N9774403 N9757574 N9774626
U2569791	05/21/2023 01:53:21 PM	N9514481 N9514481 N9774229 N9774376 N9774363 N9774382 N9774392 N9774517
U2579603	05/21/2023 01:51:51 PM	N9774789 N9774789 N9774706 N9772957 N9774708 N9774764
U2579603	05/21/2023 01:56:05 PM	N9774532 N9774532 N9774618 N9774403 N9774404 N9774626 N9770028 N9774015
U854388	05/22/2023 07:43:05 AM	N9771197 N9771197 N9774549 N9775647 N9775621 N9758882
U935922	05/22/2023 07:04:48 AM	"N9775371 N9775371 N9775361 N9775207 N9759544 N9770288 N9772706 N9774461 N9773947 N9769624
 N9538375 N9771051 N9775432"
U935922	05/22/2023 07:04:18 AM	N9482380 N9482380 N9775361 N9775402 N9738729 N9775430 N9774595 N9772706
U935922	05/22/2023 07:00:03 AM	N9773868 N9773868 N9775567 N8315213 N9774733 N9758424 N9767490
U935922	05/22/2023 07:02:29 AM	"N9482380 N9482380 N9695098 N9775485 N9754160 N9773282 N9770028 N9775493 N9775402 N9775500
 N9768866 N9775347"
U935922	05/22/2023 07:00:58 AM	N9775489 N9775489 N7460419 N9775419 N9775461 N9775484 N9775518
U944122	05/22/2023 07:15:48 AM	N9775461 N9775461 N9695098 N9775489 N9770028 N9772601 N9775518 N9775500 N9775484 N9532638
U944122	05/22/2023 07:14:54 AM	"N9532638 N9532638 N9775401 N9775551 N9775567 N9758424 N9775573 N7460419 N9775478 N9775568
 N9775419 N9775577 N9774733 N9767490 N9773868"
U962493	05/22/2023 07:03:52 AM	"N9738729 N9738729 N9774595 N9775500 N9695098 N9775573 N9775484 N9772300 N9775402 N9770028
 N9775577 N9757574 N9775461 N9775567 N9774527 N9775430 N9775419 N9754160 N9775485
 N9775489 N9775562 N9775518 N9775401 N9773868 N9770288 N9758424 N9767490 N9775493
 N9775551 N9775361 N9775568 N9773341 N9775347 N9771197 N9482380 N9775207 N9772711
 N7460419 N9768866 N9772706 N9774733"
U972633	05/22/2023 07:10:38 AM	N9770045 N9770045 N9753653 N9770450 N9768308 N9768242 N9770288 N9738868 N9647575 N9754265
U972633	05/22/2023 07:06:34 AM	N9738729 N9738729 N9482380 N9775402 N9775485 N9775430 N9775493 N9754160 N9768866 N9772711
U972633	05/22/2023 07:05:35 AM	N9695098 N9695098 N9775484 N9775347 N9775518 N9775500 N9770028
U972633	05/22/2023 07:10:55 AM	N9770288 N9770288 N9738868 N9647575 N9770045 N9770450 N9768242 N9768308 N9754265 N9753653
U972633	05/22/2023 07:04:30 AM	"N9563703 N9563703 N9774733 N9775419 N9767490 N9773868 N9775567 N9775551 N9508202 N9527795
 N9080070"
U972633	05/22/2023 07:09:53 AM	N9753653 N9753653 N9738868 N9775352 N9774557 N9759966 N9647575 N9775277 N9768308
U972633	05/22/2023 07:10:20 AM	"N9770288 N9770288 N9768242 N9647575 N9753653 N9770045 N9770450 N9754177 N9754265 N9738868
 N9768308"
U972633	05/22/2023 07:03:33 AM	N9775568 N9775568 N9775567 N9775577 N9758424 N9775401 N9773868
U972633	05/22/2023 07:07:30 AM	N9772706 N9772706 N9769624 N9770288 N9771051 N9774595 N9775371 N9775361 N9775207
U197756	05/24/2023 12:35:27 PM	"N9778645 N9778645 N9779129 N9778710 N9778731 N9777397 N9778813 N9779071 N9778915 N9778952
 N9779133"
U197756	05/24/2023 12:36:17 PM	N9778922 N9778922 N9778845 N9778905 N9778155 N9776041 N9778219
U209258	05/24/2023 12:19:54 PM	N9779071 N9779071 N9778645 N9778915 N9779019 N9779184 N9779185
U244843	05/24/2023 12:04:50 PM	"N9679971 N9679971 N9135506 N9778973 N9778922 N9510890 N9778845 N9778905 N9514481 N9778219
 N9778645 N9778804 N9778942 N9647462 N9052240 N9679995"
U244843	05/24/2023 12:04:30 PM	N9135506 N9135506 N9514481 N9679995 N9778645 N9510890 N9647462 N9777397 N9679971 N9052240
U244843	05/24/2023 12:06:05 PM	"N9774352 N9774352 N9679971 N9510890 N9647462 N9778780 N9778666 N9776420 N9135506 N9052240
 N9514481 N9679995 N9774404 N9778645 N9774297 N9778745 N9774568 N9778769"
U244843	05/24/2023 12:02:55 PM	N9679995 N9679995 N9647462 N9679971 N9778915 N9778645
U244843	05/24/2023 12:02:05 PM	N9779129 N9779129 N9778645 N9679971 N9647462 N9779019 N9679995
U244843	05/24/2023 12:04:16 PM	N9778952 N9778952 N9679971 N9778710 N9778813 N9778645 N9647462 N9679995
U244843	05/24/2023 12:03:15 PM	N9679995 N9679995 N9778731 N9779133 N9778645 N9679971 N9647462
U261181	05/24/2023 12:59:18 PM	N9779019 N9779019 N9779184 N9779186 N9779227 N9779185
U287386	05/24/2023 12:29:46 PM	"N9779019 N9779019 N9778645 N9779186 N9779184 N9532638 N9777397 N9778731 N9778813 N9778915
 N9779185 N9779133 N9778710"
U301528	05/24/2023 12:00:39 PM	N9779019 N9779019 N9759955 N9778875 N9778787 N9778623 N9778682
U1015339	05/22/2023 07:51:47 AM	"N9774733 N9774733 N9775567 N7460419 N9775419 N9758424 N9775568 N9486486 N9775573 N9767490
 N9773868 N9775478 N9532638 N7306652 N9268227"
U1020886	05/22/2023 07:08:55 AM	N9775621 N9775621 N9775401 N9771197 N9775611 N9775573 N9775568 N9775562
U1047632	05/22/2023 07:26:14 AM	"N9758424 N9758424 N9775568 N8422665 N9544875 N8315213 N9773868 N9767490 N9774733 N9775567
 N9508433"
U1047632	05/22/2023 07:24:54 AM	N9771197 N9771197 N9775621 N9775611 N9775562 N9775573 N9775478
U1078228	05/22/2023 07:37:18 AM	"N9775478 N9775478 N9758424 N9775611 N9775647 N9775567 N9532638 N9345280 N9775621 N9774733
 N9771197 N9767490 N9775568 N9099237 N9203815 N9775573 N9775562 N9773868"
U1089896	05/22/2023 07:49:57 AM	"N9773868 N9773868 N9775562 N9775567 N7460419 N9771197 N9775478 N9767490 N9775419 N9775573
 N9775551 N9774733 N9775568 N9758424 N9775401"
U1089896	05/22/2023 07:49:33 AM	N9775567 N9775567 N9775562 N9774549 N9771197 N9775568 N9775611 N9775621
U1096857	05/22/2023 07:53:41 AM	N9775568 N9775568 N9774549 N9775567 N9775562 N9775611
U1097876	05/22/2023 07:01:14 AM	"N9775551 N9775551 N9775577 N9775567 N9521144 N9775568 N9436758 N9773868 N9767490 N9775419
 N9758424 N8882254 N9775489 N9489015 N9774733"
U1106100	05/22/2023 07:49:40 AM	"N9754160 N9754160 N9775485 N9538375 N9695098 N9482380 N9775347 N9738729 N9775500 N9775207
 N9772706 N9770288 N9771197 N9768866 N9775518 N9775361 N9774549 N9672569 N9766752
 N9661024 N9775277 N9774595 N9775611 N9775402 N9775493 N9775430 N9775647"
U1106100	05/22/2023 07:45:10 AM	"N9774733 N9774733 N7306652 N9695098 N9775419 N9775577 N9758424 N9268227 N9544875 N9775478
 N9775551 N9775568 N9775573 N9376521 N9773868 N9767490 N9775611 N9775401 N9774549
 N7460419 N9775567"
U335397	05/24/2023 12:36:03 PM	N9779071 N9779071 N9778645 N9779184 N9779129 N9779186 N9778915
U340398	05/24/2023 12:49:38 PM	"N9778645 N9778645 N9778813 N9779184 N9778915 N9778731 N9777397 N9779185 N9778710 N9779071
 N9779186 N9779129"
U354032	05/24/2023 12:42:09 PM	N9779019 N9779019 N9767417 N9774840 N9779129 N9779133 N9779071
U1686860	05/22/2023 07:20:53 AM	"N9775567 N9775567 N9514481 N9758424 N9773868 N9775621 N9771197 N9775562 N9775577 N9775551
 N7460419 N9775568 N9775478 N9774733 N9775401 N9775573 N9775419 N9767490 N9563703"
U1732429	05/22/2023 07:20:21 AM	"N9775461 N9775461 N9775419 N9775621 N9773282 N9775551 N9767490 N9775567 N9563703 N9771197
 N9774733 N9775573 N9532638 N9774789 N9775478 N9775562 N9770028 N9773868 N9775611
 N9775401 N9695098 N9772300 N9758424 N9757574 N9775568 N7460419 N9775577 N9115412
 N9080070 N9775518 N9775489"
U1735089	05/22/2023 07:32:21 AM	N9775568 N9775568 N9775478 N9775562 N9775573 N9775567
U1799180	05/22/2023 07:24:10 AM	N9775611 N9775611 N9775562 N9775478 N9775621 N9771197
U1802703	05/22/2023 07:30:05 AM	N9775611 N9775611 N9758882 N9775478 N9775562 N9775647 N9775621 N9771197
U1286303	05/24/2023 08:52:22 PM	N9779813 N9779813 N9779867 N9717256 N9777910 N9779748
U1286303	05/24/2023 08:49:26 PM	N9717256 N9717256 N9779873 N9778902 N9779860 N9778971
U1221502	05/18/2023 07:17:13 AM	N9769712 N9769712 N9720068 N9769650 N9769457 N9770594
U1221502	05/18/2023 07:13:50 AM	N9766140 N9766140 N9727087 N9770997 N9771042 N9735909
U1221502	05/18/2023 07:15:28 AM	"N9769306 N9769306 N9099237 N9770741 N9770538 N9763284 N9747757 N9142581 N9770829 N9769553
 N9770882 N9770541 N9770798 N9770867 N9120051 N9345280 N9769917 N9769575"
U2186994	05/18/2023 05:44:12 PM	N9770082 N9770082 N9771168 N9771576 N9771367 N9765759 N9771739 N9771686
U287386	05/20/2023 06:13:23 AM	N9773137 N9773137 N9772300 N9772601 N9773282 N9772629 N9772475 N9773210 N9756785
U1473460	05/23/2023 07:43:00 PM	N9777582 N9777582 N9778277 N9761586 N9778139 N9778262 N9777464
U1467043	05/23/2023 07:30:38 PM	N9776023 N9776023 N9775596 N9508202 N9514481 N9778220 N9775794 N9695098 N9775900
U1467043	05/23/2023 07:29:54 PM	"N9776014 N9776014 N9759955 N9777621 N9778102 N9777750 N9508202 N9776420 N9778216 N9777296
 N9778192 N9514481 N9777364"
U1467043	05/23/2023 07:31:33 PM	"N9776014 N9776014 N9778192 N9777767 N9778220 N9508202 N9776023 N9776420 N9777621 N9775596
 N9778277 N9695098 N9778198 N9778257 N9778139 N9776292 N9777296 N9759955 N9777364
 N9778262 N9778216 N9778102 N9778236 N9514481 N9776337 N9776922 N9777750"
U1497457	05/23/2023 07:56:22 PM	N9778257 N9778257 N9778139 N9778262 N9778310 N9777582 N9761586 N9777307 N9777464
U1497457	05/23/2023 07:58:32 PM	"N9778236 N9778236 N9768467 N9778198 N9776420 N9777969 N9761586 N9776710 N9778139 N9778262
 N9769917 N9767344 N9777164 N9777385 N9771113 N9777648 N9777308 N9777334 N9777299
 N9778004"
U1497457	05/23/2023 07:57:15 PM	N9778192 N9778192 N9777296 N9759955 N9776014 N9778236 N9777750
U1497457	05/23/2023 07:57:00 PM	N9776922 N9776922 N9777621 N9778102 N9778277 N9778168 N9776420
U1504141	05/23/2023 07:51:47 PM	N9777582 N9777582 N9776420 N9776922 N9761586 N9778277 N9778257 N9777464 N9777307 N9778310
U1504141	05/23/2023 07:49:49 PM	N9734255 N9734255 N9778310 N9769743 N9777582 N9778262 N9778277
U1514088	05/23/2023 07:05:40 PM	N9778257 N9778257 N9778168 N9778139 N9777621 N9776922
U1571401	05/23/2023 07:12:00 PM	N9778110 N9778110 N9778198 N9775846 N9776246 N9777475
U1571401	05/23/2023 07:12:09 PM	N9776246 N9776246 N9778028 N9778007 N9777475 N9749014
U1571401	05/23/2023 07:08:14 PM	N9777470 N9777470 N9777767 N9777475 N9776246 N9776023
U1571401	05/23/2023 07:06:06 PM	N9142564 N9142564 N9777621 N9778102 N9776420 N9777750
U1571401	05/23/2023 07:06:27 PM	N9776420 N9776420 N9778192 N9777750 N9777364 N9778102 N9777296
U1571401	05/23/2023 07:12:30 PM	"N9778198 N9778198 N9778007 N9778139 N9777767 N9777750 N9776292 N9776246 N9778192 N9778110
 N9777296 N9775846 N9777364 N9777470 N9778102 N9778236 N9776023 N9775596 N9778257
 N9749014 N9778216 N9778220"
U1585102	05/23/2023 07:36:49 PM	"N9776420 N9776420 N9761586 N9778257 N9525589 N9142564 N9778139 N7213923 N9527358 N9778262
 N9776922"
U1585102	05/23/2023 07:40:56 PM	"N9775402 N9775402 N9775894 N9776070 N9778102 N9778216 N9777621 N9775297 N9776420 N9777296
 N9777750 N9778168 N9778192"
U1585102	05/23/2023 07:39:50 PM	"N9778007 N9778007 N9737266 N9771113 N9776337 N9777621 N9778262 N9778236 N9770568 N9778074
 N9773275 N9760046 N9769917 N9777767 N9778028 N9772751 N9777505 N9775596 N9778216
 N9778198 N9778102 N9777750 N9777296 N9778035 N9749014 N9775846 N9778168 N9778110
 N9772343 N9651461 N9778192 N9776023"
U1585102	05/23/2023 07:36:05 PM	N9778262 N9778262 N9761586 N9681337 N9670241 N9759476 N9778257 N9694988
U1593535	05/23/2023 07:11:52 PM	"N9695098 N9695098 N9777296 N9777767 N9778220 N9776014 N9775596 N9776023 N9778216 N9778236
 N9778192 N9775568"
U1105810	05/21/2023 04:56:21 AM	"N9770450 N9770450 N9774252 N7420751 N9755800 N9774163 N9765941 N9774187 N9772228 N9773857
 N9774079 N9774096 N9770028 N9774074 N9767665 N9774125 N9773465 N9771996 N9774120
 N9773943 N9773350 N9774287 N9773288 N9774297 N9772453 N9773846"
U1614920	05/23/2023 07:29:34 PM	"N7306652 N7306652 N9776292 N9778277 N9775596 N9777621 N9776014 N9776922 N9778168 N9778216
 N9777470 N9778236 N9778192 N9776337 N9778220 N9777750 N9778198 N9778262 N9776023
 N9778102 N9777296 N9695098 N9778257 N9759955 N9777767 N9777464 N9776420 N9777364"
U1614920	05/23/2023 07:14:57 PM	"N9778168 N9778168 N9778216 N9776420 N9778236 N9759955 N9777296 N9777750 N9776014 N9778102
 N9778192 N9777364 N7213923 N9776922 N9777621 N9695098"
U1614920	05/23/2023 07:30:26 PM	"N9776014 N9776014 N9778139 N9777364 N9778236 N9778168 N9778220 N9775596 N9776922 N9777750
 N9778262 N9777296 N9778257 N9777621 N9778102"
U1614920	05/23/2023 07:15:29 PM	N9776337 N9776337 N9777470 N9778220 N9775903 N9775596 N9777767 N7213923 N9778198 N9776023
U1619579	05/23/2023 07:27:49 PM	N7306652 N7306652 N9777750 N9777364 N9778102 N9776420 N9521144
U1621087	05/23/2023 07:55:50 PM	N9778139 N9778139 N9777307 N9761586 N9778257 N9778310 N9778262 N9777582 N9777464
U1654428	05/21/2023 04:58:13 AM	"N9772601 N9772601 N9771248 N9746360 N9773078 N9773341 N9772903 N9771113 N9769624 N9769800
 N9772772 N9772343 N9773045 N9772925 N9772813 N9773102 N9772923 N9773282 N9772502
 N9695098 N9772869 N9772485 N9770327 N9771859 N9637076 N9773015 N9575236 N9772000
 N9761859 N9772284 N9773018 N9268227 N9772659 N9772710 N9531745 N9773070 N9492468
 N9773014 N9772557 N9744070"
U2212062	05/21/2023 04:31:01 AM	"N9774187 N9774187 N9774297 N9773846 N9508202 N9770450 N9080070 N9767665 N9774287 N9755800
 N9774079 N9773350 N9773857 N7420751 N9772453 N9771367 N9771996 N9772443 N9774252
 N9774074 N9774120"
U2566955	05/21/2023 04:49:54 AM	"N9773857 N9773857 N7420751 N9767665 N9142581 N9774252 N9770028 N9774079 N9773846 N9774187
 N9774287"
U2560956	05/21/2023 08:46:01 PM	N9774516 N9774516 N9775277 N9770028 N9774557 N9773947 N9759544 N9775331 N9775352 N9759966
U2574644	05/21/2023 08:18:00 PM	"N9759966 N9759966 N9774652 N9774557 N9775323 N9775352 N9744403 N9775297 N9775277 N8054212
 N9775256 N9772275 N9775183 N9770028"
U1542753	05/24/2023 12:57:45 PM	N9779186 N9779186 N9779071 N9779184 N9779185 N9778915 N9778645
U1542753	05/24/2023 12:58:06 PM	"N9779129 N9779129 N9778952 N9778804 N9778845 N9778922 N9778905 N9695098 N9778813 N9778155
 N9778973 N9778731 N9779133 N9778710 N9777397 N9778942"
U1598988	05/24/2023 12:05:11 PM	N9779019 N9779019 N9768150 N9767675 N9768764 N9775076 N9778645
U1602329	05/24/2023 12:29:35 PM	N9778973 N9778973 N9777397 N9778710 N9778942 N9514481 N9778952 N9778731
U1567444	05/24/2023 12:00:31 PM	"N9695098 N9695098 N9778731 N9778843 N9778845 N9778952 N9532638 N9778973 N9778722 N9778942
 N9778710 N9778905 N9776023 N9778155 N9778804 N9777397 N9778813 N9777026"
U1658839	05/24/2023 12:34:06 PM	N9779071 N9779071 N9778915 N9779133 N9778645 N9779129
U1331513	05/23/2023 11:09:31 AM	"N9777304 N9777304 N9777358 N9777079 N9777334 N9776985 N9775908 N9466422 N9777000 N9777233
 N9776918 N9759955"
U2368664	05/19/2023 05:50:53 AM	"N9771691 N9771691 N9769424 N9771842 N9771903 N9771568 N9771124 N9771779 N9769917 N9391394
 N9771758 N9771796 N9770638 N9769341 N9771869 N9767481 N9771125 N9770082 N9769474
 N9771888 N9771846"
U2368664	05/19/2023 05:41:56 AM	"N9771796 N9771796 N9769341 N9766721 N9771568 N9769370 N9770292 N9695098 N9771125 N9769348
 N9771938 N9771855 N9771187 N9761926 N9769424 N9771896 N9771842 N9771903 N9746360
 N9769474 N9771846 N9771888"
U2368664	05/19/2023 05:47:39 AM	"N9771855 N9771855 N9771948 N9771896 N9770292 N9766721 N9771938 N9695098 N9769370 N9771787
 N9772026 N9771119 N9771127 N9391394 N9771919 N9769348 N9771916 N9767909 N9771113
 N9771627 N9771999 N9746360 N9772000 N9761926 N9771473 N9771187"
U2368664	05/19/2023 05:40:28 AM	"N9771473 N9771473 N9772000 N9772026 N9771916 N9771948 N9771999 N9771627 N9771127 N9771119
 N9771787 N9771919 N9771113 N9391394"
U463733	05/21/2023 05:57:32 AM	"N9773341 N9773341 N7148020 N9772228 N9769624 N9770450 N9772300 N9774074 N9695098 N9774096
 N8315213 N9494434 N9772601 N9772453 N9765941 N9755800 N7865155 N9774125 N9774287
 N9773282 N9746360 N9774120"
U463733	05/21/2023 05:53:55 AM	"N9774187 N9774187 N9494434 N7865155 N9774252 N8315213 N7420751 N9773846 N7148020 N9770028
 N9767665"
U463733	05/21/2023 05:38:14 AM	N9774079 N9774079 N9773857 N9773350 N9774321 N9769531
U24184	05/18/2023 08:39:43 PM	N9771888 N9771888 N9771903 N9771125 N9769424 N9771846 N9771779 N9771842 N9771896 N9771796
U26708	05/18/2023 08:40:18 PM	"N9488208 N9488208 N9534036 N9771869 N9771842 N9771796 N9771124 N7213923 N9440347 N9769424
 N9771113 N9770082 N9771779"
U26708	05/18/2023 08:38:49 PM	N9771888 N9771888 N9771125 N9771896 N9771846 N9771903
U26708	05/18/2023 08:44:13 PM	"N9771168 N9771168 N9769622 N9746360 N9440347 N9771367 N9771686 N9769341 N9769917 N9695098
 N9768387 N9534036 N9769474 N9771121 N7213923 N9488208 N9771764 N9771775 N9771576
 N9768583 N9769306"
U29681	05/18/2023 08:50:31 PM	N9771113 N9771113 N9771869 N9220931 N9771842 N9771779 N9769424
U54752	05/18/2023 08:08:56 PM	"N9770082 N9770082 N9771796 N9514481 N9771869 N9771125 N9769424 N9771124 N9521144 N9771846
 N9771842 N9534036 N9540165 N9771779 N9771113"
U61295	05/18/2023 08:55:31 PM	"N9769424 N9769424 N9771846 N9771779 N9771124 N9771686 N9771168 N9771758 N9771691 N9771919
 N9770082 N9771869 N9771903 N9486080 N9695098 N9771113 N9769306 N9746360 N9769917
 N9771888 N9771896 N9771842 N9769341 N9771125 N9771796 N9771775 N9771121 N9769474
 N9771916"
U68235	05/18/2023 08:26:53 PM	"N9771779 N9771779 N9769341 N9771869 N9771121 N9695098 N9771842 N9771686 N9771691 N9769424
 N9771758 N9771113 N9345280 N9770082 N9771124"
U68235	05/18/2023 08:28:19 PM	"N9771333 N9771333 N9771572 N9345280 N9771579 N9771479 N9747757 N9771325 N9766441 N9768308
 N9770283 N9771235 N9233208 N9769769 N9769432 N9771626 N9769712 N9771523 N9771554
 N9771350 N9771151 N9763188 N9771352 N9769996 N9771224 N9767470 N9771438 N9769306
 N9765759"
U68235	05/18/2023 08:26:21 PM	N9771888 N9771888 N9771896 N9771846 N9771796 N9771125 N9771903
U68235	05/18/2023 08:27:33 PM	"N9769306 N9769306 N9746360 N9769474 N9345280 N9771764 N9771775 N9771576 N9769917 N9771367
 N9771168"
U73405	05/18/2023 08:08:18 PM	N9710203 N9710203 N9768850 N9771888 N9694022 N9707209
U73405	05/18/2023 08:08:03 PM	"N9771691 N9771691 N9771842 N9771686 N9440508 N9771846 N9771869 N9771796 N9559980 N9769341
 N9771779 N9268234 N9771125 N9771758 N9771888 N9771113 N9771124 N9771903 N9345280
 N9770082 N9769424 N9771121 N9771896"
U81492	05/18/2023 08:16:09 PM	"N9698639 N9698639 N9771151 N9770283 N9771896 N9233208 N9765759 N9771554 N9771869 N9771775
 N9771438 N9769994 N9771125 N9768685 N9769341 N9771903 N9771796 N9765989 N9769474
 N9771626 N9769712 N9746360 N9771224 N9470078 N9771325 N9771779 N9771686 N9771113
 N9769769 N9769432 N9771479 N9768308 N9771579 N9769917 N9771168 N9771576 N9766441
 N9771523 N9771333 N9695098 N9767470 N9747757 N9771842 N9771758 N9771367 N9749668
 N9771235 N9771764 N9771121 N9771352 N9771888 N9771572 N9771350 N9771846 N9771691
 N9771124 N9769424 N9770082 N9760042"
U81492	05/18/2023 08:29:00 PM	N9771842 N9771842 N9771796 N9771779 N9771896 N9771903 N9771846 N9771888 N9769424 N9771125
U99833	05/18/2023 08:45:24 PM	"N9760042 N9760042 N9771888 N9771237 N9745405 N9771779 N9769424 N9769469 N9771125 N9771796
 N9760170 N9771903 N9771896 N9771846 N9770451 N9765989 N9771842"
U104262	05/18/2023 08:21:07 PM	"N9771113 N9771113 N9769712 N9747757 N9771576 N9769341 N9771686 N9771333 N9770283 N9771775
 N9771758 N9771168 N9769306 N9470078 N9771796 N9771367 N9771151 N9771691 N9771764
 N9769474 N9746360 N9769917 N9771235 N9099237 N9769433 N9768308 N9767470 N9695098
 N9771869 N9765759 N9770082 N9767534 N9771846 N9391394 N9771626 N9771224 N9769424
 N9769622 N9486080 N9771124"
U150224	05/18/2023 08:22:12 PM	"N9771903 N9771903 N9443447 N9771869 N9771125 N9771896 N9771779 N9771124 N9769424 N9771842
 N9771113 N9440347 N9557348 N9770082 N9771846 N9771796 N9142581"
U2003901	05/18/2023 09:59:18 PM	"N9771333 N9771333 N9769424 N9771842 N9709817 N9771113 N9771796 N9769370 N9771125 N9671904
 N9771846 N9724944 N9459174 N9474230 N9771888 N9443447 N9097165"
U168638	05/18/2023 08:27:00 PM	N9771842 N9771842 N9771796 N9771124 N9440508 N9771779 N9769424 N9770082 N9771113 N9771869
U168638	05/18/2023 08:25:27 PM	N9771125 N9771125 N9771888 N9760042 N9771903 N9771896
U197756	05/18/2023 08:08:31 PM	N9771796 N9771796 N9771903 N9771842 N9771896 N9771125
U197756	05/18/2023 08:10:54 PM	N9771686 N9771686 N9771124 N9771758 N9771121 N9440508 N9771691 N9769341
U197756	05/18/2023 08:08:44 PM	N9771888 N9771888 N9771896 N9771842 N9771796 N9771779 N9771846 N9769424
U201433	05/18/2023 08:55:24 PM	N9771796 N9771796 N9771919 N9771846 N9771842 N9771125 N9771916
U201433	05/18/2023 08:56:14 PM	N9771125 N9771125 N9769424 N9771779 N9771846 N9771869 N9771842 N9771796 N9771113
U201433	05/18/2023 08:57:19 PM	"N9770082 N9770082 N9771691 N9771869 N9771796 N9771916 N9771113 N9771124 N9771842 N9771846
 N9771919"
U201433	05/18/2023 08:58:49 PM	"N9771691 N9771691 N9771113 N9771796 N9771124 N9771758 N9770082 N9771779 N9769341 N9771846
 N9771842 N9771869 N9769424"
U204031	05/18/2023 08:52:43 PM	N9769497 N9769497 N9771156 N9771340 N9767903 N9769996 N9771325
U2199061	05/19/2023 07:07:33 AM	N9769559 N9769559 N9767909 N9219607 N9771127 N9771627
U2199061	05/19/2023 07:08:07 AM	"N9219607 N9219607 N9771916 N9766721 N9771948 N9771187 N9772026 N9746360 N9771787 N9771919
 N9771119 N9769341 N9695098 N9772000 N9769433 N9771999"
U2199061	05/19/2023 07:09:50 AM	"N9219607 N9219607 N9761926 N9769433 N9771855 N9771568 N9771938 N9771896 N9770292 N9769474
 N9769348"
U2199061	05/19/2023 07:10:48 AM	N9769433 N9769433 N9769917 N9219607 N9771888 N9771846 N9771796
U2204341	05/19/2023 07:44:47 AM	N9772168 N9772168 N9772193 N9772088 N9772038 N9772047 N9772092
